Eprime.Level	Eprime.LevelName	Eprime.Basename	Eprime.FrameNumber	Procedure	Running	Face1	Face2	Face3	Face4	Ethnicity1	Gender1	EG1	Ethnicity2	Gender2	EG2	Ethnicity3	Gender3	EG3	Ethnicity4	Gender4	EG4	CorrectAnswer	XCoorFace1	XCoorFace2	XCoorFace3	XCoorFace4	Cycle	Sample	TwoAFCVoiceSoundIn1.Filename	TwoAFCVoice.OnsetDelay	TwoAFCVoice.OnsetTime	TwoAFCVoice.DurationError	TwoAFCVoice.RTTime	TwoAFCVoice.ACC	TwoAFCVoice.RT	TwoAFCVoice.RESP	TwoAFCVoice.CRESP	TwoAFCVoice.OnsetToOnsetTime	TwoAFCVoice.DEVICE	Confidence.DEVICE	Confidence.OnsetDelay	Confidence.OnsetTime	Confidence.DurationError	Confidence.RTTime	Confidence.ACC	Confidence.RT	Confidence.RESP	Confidence.CRESP	Confidence.OnsetToOnsetTime	Justinification.OnsetDelay	Justinification.OnsetTime	Justinification.DurationError	Justinification.RTTime	Justinification.ACC	Justinification.RT	Justinification.RESP	Justinification.CRESP	Justinification.OnsetToOnsetTime	FourAFCVoiceSoundIn1.Filename	FourAFCVoice.OnsetDelay	FourAFCVoice.OnsetTime	FourAFCVoice.DurationError	FourAFCVoice.RTTime	FourAFCVoice.ACC	FourAFCVoice.RT	FourAFCVoice.RESP	FourAFCVoice.CRESP	FourAFCVoice.OnsetToOnsetTime	FourAFCVoice.DEVICE	Justinification.DEVICE	Subject
2	TestList_36	Acoustic Content Analysis CSUN-9-1	129	twoafcproc	TestList	./stimuli/BF-228.jpg	./stimuli/BF-249.jpg	?	?	B	F	BF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	28	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-28.wav	17	1005472	7	1009696	0	4224	2	1	0	Keyboard	Keyboard	42	1009738	-999999	1010376	0	638	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_37	Acoustic Content Analysis CSUN-9-1	130	twoafcproc	TestList	./stimuli/WF-011.jpg	./stimuli/BF-227.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	29	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-29.wav	16	1010921	7	1014704	1	3783	1	1	0	Keyboard	Keyboard	34	1014738	-999999	1015624	0	886	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_62	Acoustic Content Analysis CSUN-9-1	131	fourafcproc	TestList	./stimuli/WF-250.jpg	./stimuli/WM-213.jpg	./stimuli/BM-218.jpg	./stimuli/WF-001.jpg	W	F	WF	W	M	WM	B	M	BM	W	F	WF	2	40%	20%	60%	80%	1	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	35	1020371	-999999	1021552	0	1181	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-30.wav	17	1016171	7	1020336	0	4165	3	2	0	Keyboard	NA	S9
2	TestList_11	Acoustic Content Analysis CSUN-9-1	132	twoafcproc	TestList	./stimuli/BF-204.jpg	./stimuli/WF-039.jpg	?	?	B	F	BF	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	31	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-31.wav	17	1022104	7	1024800	1	2696	2	2	0	Keyboard	Keyboard	37	1024837	-999999	1025616	0	779	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_34	Acoustic Content Analysis CSUN-9-1	133	twoafcproc	TestList	./stimuli/AF-230.jpg	./stimuli/AM-249.jpg	?	?	A	F	AF	A	M	AM	?	?	?	?	?	?	1	40%	60%	?	?	1	32	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-32.wav	17	1026170	7	1029032	1	2862	1	1	0	Keyboard	Keyboard	38	1029070	-999999	1030792	0	1722	2		0	44	1030836	-999999	1086632	0	55796	 I chose the 1st face because it appeared more familiar and  I remembered observing a square shaped face on an asian women on the faces shown  		0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	S9
2	TestList_3	Acoustic Content Analysis CSUN-9-1	134	twoafcproc	TestList	./stimuli/WM-206.jpg	./stimuli/WM-250.jpg	?	?	W	M	WM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	33	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-33.wav	17	1087215	6	1089624	1	2409	2	2	0	Keyboard	Keyboard	41	1089665	-999999	1090152	0	487	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_89	Acoustic Content Analysis CSUN-9-1	135	fourafcproc	TestList	./stimuli/WF-015.jpg	./stimuli/WF-035.jpg	./stimuli/AF-233.jpg	./stimuli/BF-251.jpg	W	F	WF	W	F	WF	A	F	AF	B	F	BF	2	40%	20%	60%	80%	1	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	37	1094181	-999999	1094816	0	635	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-34.wav	17	1090698	6	1094144	0	3446	3	2	0	Keyboard	NA	S9
2	TestList_44	Acoustic Content Analysis CSUN-9-1	136	twoafcproc	TestList	./stimuli/WF-215.jpg	./stimuli/BF-206.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	35	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-35.wav	17	1095364	6	1098480	0	3116	1	2	0	Keyboard	Keyboard	34	1098514	-999999	1099648	0	1134	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_5	Acoustic Content Analysis CSUN-9-1	137	twoafcproc	TestList	./stimuli/BF-028.jpg	./stimuli/BF-242.jpg	?	?	B	F	BF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	36	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-36.wav	17	1100197	8	1103696	1	3499	2	2	0	Keyboard	Keyboard	34	1103730	-999999	1104568	0	838	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_9	Acoustic Content Analysis CSUN-9-1	138	twoafcproc	TestList	./stimuli/LF-224.jpg	./stimuli/LF-205.jpg	?	?	L	F	LF	L	F	LF	?	?	?	?	?	?	1	40%	60%	?	?	1	37	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-37.wav	17	1105113	7	1107944	1	2831	1	1	0	Keyboard	Keyboard	35	1107979	-999999	1108600	0	621	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_54	Acoustic Content Analysis CSUN-9-1	139	fourafcproc	TestList	./stimuli/BM-223.jpg	./stimuli/BF-032.jpg	./stimuli/AF-243.jpg	./stimuli/WM-021.jpg	B	M	BM	B	F	BF	A	F	AF	W	M	WM	2	40%	20%	60%	80%	1	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	38	1113446	-999999	1114144	0	698	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-38.wav	17	1109146	7	1113408	0	4262	1	2	0	Keyboard	NA	S9
2	TestList_57	Acoustic Content Analysis CSUN-9-1	140	fourafcproc	TestList	./stimuli/WF-252.jpg	./stimuli/LM-222.jpg	./stimuli/AM-244.jpg	./stimuli/WF-249.jpg	W	F	WF	L	M	LM	A	M	AM	W	F	WF	2	40%	20%	60%	80%	1	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	39	1118095	-999999	1118872	0	777	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-39.wav	16	1114695	7	1118056	1	3361	2	2	0	Keyboard	NA	S9
2	TestList_90	Acoustic Content Analysis CSUN-9-1	141	fourafcproc	TestList	./stimuli/BF-007.jpg	./stimuli/WF-007.jpg	./stimuli/BM-247.jpg	./stimuli/BF-245.jpg	B	F	BF	W	F	WF	B	M	BM	B	F	BF	4	80%	20%	40%	60%	1	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	1123128	-999999	1123904	0	776	1		0	41	1123945	-999999	1181192	0	57247	  I chose face 4 because the short hair swaying outwards appeared familiar to me although  I m not sure on whether  I observed it on the faces  I was shown or somewhere else   		0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-40.wav	17	1119429	6	1123088	1	3659	4	4	0	Keyboard	Keyboard	S9
2	TestList_73	Acoustic Content Analysis CSUN-9-1	142	fourafcproc	TestList	./stimuli/BF-043.jpg	./stimuli/BF-252.jpg	./stimuli/BM-017.jpg	./stimuli/BF-221.jpg	B	F	BF	B	F	BF	B	M	BM	B	F	BF	2	40%	20%	60%	80%	1	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	35	1185323	-999999	1186888	0	1565	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-41.wav	17	1181773	6	1185288	1	3515	2	2	0	Keyboard	NA	S9
2	TestList_26	Acoustic Content Analysis CSUN-9-1	143	twoafcproc	TestList	./stimuli/BM-013.jpg	./stimuli/WM-036.jpg	?	?	B	M	BM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	42	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-42.wav	17	1187439	7	1190960	0	3521	1	2	0	Keyboard	Keyboard	29	1190989	-999999	1192312	0	1323	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_94	Acoustic Content Analysis CSUN-9-1	144	fourafcproc	TestList	./stimuli/WM-234.jpg	./stimuli/WM-006.jpg	./stimuli/BM-239.jpg	./stimuli/AF-228.jpg	W	M	WM	W	M	WM	B	M	BM	A	F	AF	2	40%	20%	60%	80%	1	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	29	1197221	-999999	1198232	0	1011	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-43.wav	17	1192872	6	1197192	1	4320	2	2	0	Keyboard	NA	S9
2	TestList_7	Acoustic Content Analysis CSUN-9-1	145	twoafcproc	TestList	./stimuli/AF-235.jpg	./stimuli/AF-245.jpg	?	?	A	F	AF	A	F	AF	?	?	?	?	?	?	1	40%	60%	?	?	1	44	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-44.wav	17	1198788	7	1201440	1	2652	1	1	0	Keyboard	Keyboard	48	1201488	-999999	1202752	0	1264	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_27	Acoustic Content Analysis CSUN-9-1	146	twoafcproc	TestList	./stimuli/AF-232.jpg	./stimuli/WF-213.jpg	?	?	A	F	AF	W	F	WF	?	?	?	?	?	?	1	40%	60%	?	?	1	45	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-45.wav	16	1203304	7	1207992	1	4688	1	1	0	Keyboard	Keyboard	29	1208021	-999999	1209168	0	1147	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_65	Acoustic Content Analysis CSUN-9-1	147	fourafcproc	TestList	./stimuli/BF-041.jpg	./stimuli/WF-214.jpg	./stimuli/BM-033.jpg	./stimuli/BF-017.jpg	B	F	BF	W	F	WF	B	M	BM	B	F	BF	3	60%	20%	40%	80%	1	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	30	1213870	-999999	1215496	0	1626	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-46.wav	16	1209720	7	1213840	0	4120	4	3	0	Keyboard	NA	S9
2	TestList_47	Acoustic Content Analysis CSUN-9-1	148	twoafcproc	TestList	./stimuli/AM-240.jpg	./stimuli/WM-230.jpg	?	?	A	M	AM	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	47	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-47.wav	16	1216053	7	1219208	0	3155	1	2	0	Keyboard	Keyboard	45	1219253	-999999	1221008	0	1755	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_16	Acoustic Content Analysis CSUN-9-1	149	twoafcproc	TestList	./stimuli/AF-219.jpg	./stimuli/BM-235.jpg	?	?	A	F	AF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	48	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-48.wav	17	1221553	6	1223928	1	2375	1	1	0	Keyboard	Keyboard	41	1223969	-999999	1225296	0	1327	3		0	40	1225336	-999999	1260528	0	35192	 I chose number 1 because the pearshaped face seemed familiar to a face  I had been shown 		0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	S9
2	TestList_35	Acoustic Content Analysis CSUN-9-1	150	twoafcproc	TestList	./stimuli/BM-010.jpg	./stimuli/AM-235.jpg	?	?	B	M	BM	A	M	AM	?	?	?	?	?	?	1	40%	60%	?	?	1	49	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-49.wav	16	1261099	6	1263992	1	2893	1	1	0	Keyboard	Keyboard	40	1264032	-999999	1265248	0	1216	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_95	Acoustic Content Analysis CSUN-9-1	151	fourafcproc	TestList	./stimuli/BF-036.jpg	./stimuli/LF-216.jpg	./stimuli/BF-014.jpg	./stimuli/BF-020.jpg	B	F	BF	L	F	LF	B	F	BF	B	F	BF	1	20%	40%	60%	80%	1	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	1269832	-999999	1271328	0	1496	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-50.wav	17	1265799	6	1269792	1	3993	1	1	0	Keyboard	NA	S9
2	TestList_19	Acoustic Content Analysis CSUN-9-1	152	twoafcproc	TestList	./stimuli/WM-004.jpg	./stimuli/WF-036.jpg	?	?	W	M	WM	W	F	WF	?	?	?	?	?	?	2	60%	40%	?	?	1	51	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-51.wav	17	1271882	6	1275056	1	3174	2	2	0	Keyboard	Keyboard	42	1275098	-999999	1276344	0	1246	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_59	Acoustic Content Analysis CSUN-9-1	153	fourafcproc	TestList	./stimuli/BM-232.jpg	./stimuli/WF-248.jpg	./stimuli/LM-233.jpg	./stimuli/BF-025.jpg	B	M	BM	W	F	WF	L	M	LM	B	F	BF	3	60%	20%	40%	80%	1	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	1280514	-999999	1281368	0	854	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-52.wav	17	1276898	6	1280480	1	3582	3	3	0	Keyboard	NA	S9
2	TestList_23	Acoustic Content Analysis CSUN-9-1	154	twoafcproc	TestList	./stimuli/WF-033.jpg	./stimuli/BF-220.jpg	?	?	W	F	WF	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	53	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-53.wav	17	1281914	7	1285232	0	3318	1	2	0	Keyboard	Keyboard	32	1285264	-999999	1286264	0	1000	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_83	Acoustic Content Analysis CSUN-9-1	155	fourafcproc	TestList	./stimuli/BM-211.jpg	./stimuli/BF-240.jpg	./stimuli/WM-249.jpg	./stimuli/LM-206.jpg	B	M	BM	B	F	BF	W	M	WM	L	M	LM	4	80%	20%	40%	60%	1	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	41	1290497	-999999	1291408	0	911	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-54.wav	17	1286814	6	1290456	1	3642	4	4	0	Keyboard	NA	S9
2	TestList_93	Acoustic Content Analysis CSUN-9-1	156	fourafcproc	TestList	./stimuli/AF-250.jpg	./stimuli/WF-221.jpg	./stimuli/BM-230.jpg	./stimuli/AM-212.jpg	A	F	AF	W	F	WF	B	M	BM	A	M	AM	3	60%	20%	40%	80%	1	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	37	1295029	-999999	1296416	0	1387	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-55.wav	17	1291963	7	1294992	1	3029	3	3	0	Keyboard	NA	S9
2	TestList_91	Acoustic Content Analysis CSUN-9-1	157	fourafcproc	TestList	./stimuli/WF-220.jpg	./stimuli/BM-249.jpg	./stimuli/BM-011.jpg	./stimuli/BF-233.jpg	W	F	WF	B	M	BM	B	M	BM	B	F	BF	2	40%	20%	60%	80%	1	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	39	1300679	-999999	1301928	0	1249	2		0	51	1301979	-999999	1349384	0	47405	  I chose this face because  I remember oberving one of the people to have a left leaning cheek on their face   		0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-56.wav	17	1296963	6	1300640	0	3677	4	2	0	Keyboard	Keyboard	S9
2	TestList_88	Acoustic Content Analysis CSUN-9-1	158	fourafcproc	TestList	./stimuli/AM-237.jpg	./stimuli/WF-038.jpg	./stimuli/WM-258.jpg	./stimuli/AF-241.jpg	A	M	AM	W	F	WF	W	M	WM	A	F	AF	3	60%	20%	40%	80%	1	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	40	1353808	-999999	1354888	0	1080	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-57.wav	17	1349958	6	1353768	0	3810	4	3	0	Keyboard	NA	S9
2	TestList_80	Acoustic Content Analysis CSUN-9-1	159	fourafcproc	TestList	./stimuli/BF-238.jpg	./stimuli/LF-209.jpg	./stimuli/WM-203.jpg	./stimuli/WF-212.jpg	B	F	BF	L	F	LF	W	M	WM	W	F	WF	2	40%	20%	60%	80%	1	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	39	1359407	-999999	1360504	0	1097	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-58.wav	17	1355441	6	1359368	0	3927	1	2	0	Keyboard	NA	S9
2	TestList_69	Acoustic Content Analysis CSUN-9-1	160	fourafcproc	TestList	./stimuli/BM-219.jpg	./stimuli/BM-015.jpg	./stimuli/LF-219.jpg	./stimuli/LM-214.jpg	B	M	BM	B	M	BM	L	F	LF	L	M	LM	1	20%	40%	60%	80%	1	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	1363123	-999999	1363992	0	869	3		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-59.wav	17	1361057	6	1363088	0	2031	2	1	0	Keyboard	NA	S9
2	TestList_4	Acoustic Content Analysis CSUN-9-1	161	twoafcproc	TestList	./stimuli/WF-018.jpg	./stimuli/LF-235.jpg	?	?	W	F	WF	L	F	LF	?	?	?	?	?	?	2	60%	40%	?	?	1	60	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-60.wav	17	1364540	6	1367688	1	3148	2	2	0	Keyboard	Keyboard	35	1367723	-999999	1369016	0	1293	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_29	Acoustic Content Analysis CSUN-9-1	162	twoafcproc	TestList	./stimuli/WF-034.jpg	./stimuli/WM-208.jpg	?	?	W	F	WF	W	M	WM	?	?	?	?	?	?	1	40%	60%	?	?	1	61	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-61.wav	17	1369573	6	1372784	1	3211	1	1	0	Keyboard	Keyboard	39	1372823	-999999	1373864	0	1041	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_70	Acoustic Content Analysis CSUN-9-1	163	fourafcproc	TestList	./stimuli/BM-024.jpg	./stimuli/WM-205.jpg	./stimuli/AM-221.jpg	./stimuli/WM-031.jpg	B	M	BM	W	M	WM	A	M	AM	W	M	WM	3	60%	20%	40%	80%	1	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	42	1377522	-999999	1378536	0	1014	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-62.wav	16	1374422	7	1377480	1	3058	3	3	0	Keyboard	NA	S9
2	TestList_1	Acoustic Content Analysis CSUN-9-1	164	twoafcproc	TestList	./stimuli/AF-207.jpg	./stimuli/WM-212.jpg	?	?	A	F	AF	W	M	WM	?	?	?	?	?	?	2	60%	40%	?	?	1	63	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-63.wav	17	1379089	6	1380920	1	1831	2	2	0	Keyboard	Keyboard	35	1380955	-999999	1381600	0	645	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_39	Acoustic Content Analysis CSUN-9-1	165	twoafcproc	TestList	./stimuli/WF-024.jpg	./stimuli/LM-201.jpg	?	?	W	F	WF	L	M	LM	?	?	?	?	?	?	1	40%	60%	?	?	1	64	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-64.wav	17	1382155	6	1384848	0	2693	2	1	0	Keyboard	Keyboard	40	1384888	-999999	1385640	0	752	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_46	Acoustic Content Analysis CSUN-9-1	166	twoafcproc	TestList	./stimuli/WF-224.jpg	./stimuli/WF-205.jpg	?	?	W	F	WF	W	F	WF	?	?	?	?	?	?	1	40%	60%	?	?	1	65	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-65.wav	16	1386188	7	1388752	1	2564	1	1	0	Keyboard	Keyboard	36	1388788	-999999	1389744	0	956	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_38	Acoustic Content Analysis CSUN-9-1	167	twoafcproc	TestList	./stimuli/WF-218.jpg	./stimuli/WF-233.jpg	?	?	W	F	WF	W	F	WF	?	?	?	?	?	?	1	40%	60%	?	?	1	66	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-66.wav	17	1390288	9	1392440	1	2152	1	1	0	Keyboard	Keyboard	48	1392488	-999999	1393216	0	728	3		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_31	Acoustic Content Analysis CSUN-9-1	168	twoafcproc	TestList	./stimuli/LF-249.jpg	./stimuli/BM-228.jpg	?	?	L	F	LF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	67	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-67.wav	17	1393771	9	1396632	0	2861	2	1	0	Keyboard	Keyboard	38	1396670	-999999	1398080	0	1410	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_61	Acoustic Content Analysis CSUN-9-1	169	fourafcproc	TestList	./stimuli/AM-253.jpg	./stimuli/WF-222.jpg	./stimuli/BF-214.jpg	./stimuli/AM-227.jpg	A	M	AM	W	F	WF	B	F	BF	A	M	AM	3	60%	20%	40%	80%	1	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	31	1402087	-999999	1403368	0	1281	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-68.wav	17	1398637	9	1402056	0	3419	2	3	0	Keyboard	NA	S9
2	TestList_28	Acoustic Content Analysis CSUN-9-1	170	twoafcproc	TestList	./stimuli/BM-012.jpg	./stimuli/BF-235.jpg	?	?	B	M	BM	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	69	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-69.wav	17	1403920	8	1406736	1	2816	2	2	0	Keyboard	Keyboard	34	1406770	-999999	1408176	0	1406	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_58	Acoustic Content Analysis CSUN-9-1	171	fourafcproc	TestList	./stimuli/LM-207.jpg	./stimuli/WM-239.jpg	./stimuli/AM-252.jpg	./stimuli/BF-210.jpg	L	M	LM	W	M	WM	A	M	AM	B	F	BF	2	40%	20%	60%	80%	1	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	34	1412386	-999999	1415368	0	2982	1		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-70.wav	17	1408736	10	1412352	0	3616	4	2	0	Keyboard	NA	S9
2	TestList_24	Acoustic Content Analysis CSUN-9-1	172	twoafcproc	TestList	./stimuli/WM-025.jpg	./stimuli/BF-015.jpg	?	?	W	M	WM	B	F	BF	?	?	?	?	?	?	2	60%	40%	?	?	1	71	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-71.wav	17	1415919	8	1418384	1	2465	2	2	0	Keyboard	Keyboard	34	1418418	-999999	1420000	0	1582	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_45	Acoustic Content Analysis CSUN-9-1	173	twoafcproc	TestList	./stimuli/WF-231.jpg	./stimuli/BM-200.jpg	?	?	W	F	WF	B	M	BM	?	?	?	?	?	?	1	40%	60%	?	?	1	72	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-72.wav	17	1420552	9	1423120	0	2568	2	1	0	Keyboard	Keyboard	31	1423151	-999999	1425288	0	2137	1		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_20	Acoustic Content Analysis CSUN-9-1	174	twoafcproc	TestList	./stimuli/BF-002.jpg	./stimuli/BF-003.jpg	?	?	B	F	BF	B	F	BF	?	?	?	?	?	?	1	40%	60%	?	?	1	73	Acoustic Content Analysis CSUN-9-1TwoAFCVoice-73.wav	17	1425835	8	1428512	1	2677	1	1	0	Keyboard	Keyboard	39	1428551	-999999	1429608	0	1057	2		0	0	0	0	0	0	0			0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S9
2	TestList_87	Acoustic Content Analysis CSUN-9-1	175	fourafcproc	TestList	./stimuli/BM-236.jpg	./stimuli/WM-229.jpg	./stimuli/LM-204.jpg	./stimuli/LM-250.jpg	B	M	BM	W	M	WM	L	M	LM	L	M	LM	1	20%	40%	60%	80%	1	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Keyboard	33	1433417	-999999	1435080	0	1663	2		0	0	0	0	0	0	0			0	Acoustic Content Analysis CSUN-9-1FourAFCVoice-74.wav	16	1430167	10	1433384	1	3217	1	1	0	Keyboard	NA	S9
