Subject,Age,Sex,Language,Major,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,OldKey
14,19,female,native,psychology,2,12,47,40,old,new,miss,1574,left
14,19,female,native,psychology,2,12,48,40,old,old,hit,991,left
14,19,female,native,psychology,2,12,49,40,new,new,cr,1424,right
14,19,female,native,psychology,2,12,50,40,new,new,cr,1007,left
14,19,female,native,psychology,2,12,51,40,old,old,hit,927,left
14,19,female,native,psychology,2,12,52,40,new,new,cr,882,right
14,19,female,native,psychology,2,12,53,40,new,new,cr,1128,right
14,19,female,native,psychology,2,12,54,40,old,new,miss,1138,right
14,19,female,native,psychology,2,12,55,40,new,new,cr,893,right
14,19,female,native,psychology,2,12,56,40,new,new,cr,801,left
